cc,title,turl,img,label
101,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-8-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_101_-1173785104242002353.jpg,13
102,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-1-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_102_3101215221411101696.jpg,13
103,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-8-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_103_-1173785104242002353.jpg,13
104,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-6-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_104_581300135258992733.jpg,13
105,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-9-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_105_-7912607223401268600.jpg,13
106,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-5-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_106_-3268292938266059588.jpg,13
107,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-1-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_107_3101215221411101696.jpg,13
108,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-2-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_108_-7708773611544609919.jpg,13
109,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-3-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_109_2981839572740938162.jpg,13
110,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-8-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_110_-1173785104242002353.jpg,13
111,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-6-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_111_581300135258992733.jpg,13
112,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-2-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_112_-7708773611544609919.jpg,13
113,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-5-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_113_-3268292938266059588.jpg,13
114,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-7-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_114_7160004027455905230.jpg,13
115,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-4-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_115_5709074759550903987.jpg,13
116,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-6-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_116_581300135258992733.jpg,13
117,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-4-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_117_5709074759550903987.jpg,13
118,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-7-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_118_7160004027455905230.jpg,13
119,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-5-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_119_-3268292938266059588.jpg,13
120,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-4-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_120_5709074759550903987.jpg,13
121,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-3-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_121_2981839572740938162.jpg,13
122,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-9-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_122_-7912607223401268600.jpg,13
123,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-2-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_123_-7708773611544609919.jpg,13
124,20 Times Farmers Found Their Chickens Hiding An Unexpected Surprise,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-1-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_124_3101215221411101696.jpg,13
125,20 Mother Hens Who Adopted Other Animal Babies As Their Own,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-3-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_125_2981839572740938162.jpg,13
126,Farmer Comes Out To Check On The Chickens Only To Discover What They've Been Hiding,http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/mother-hens-adopt-other-animals-hc-10-taboola.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\13_126_703045027508011169.jpg,13
127,A New Life Insurance Policy Is Sweeping The Uk,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/WST/763163435__rVX0ZIKT.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_127_6007152704987845588.jpg,14
128,People Born Between 1953 & 1979 With No Life Insurance Must Read This,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/486425808__wTLgFOqu.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_128_3161976513231147782.jpg,14
129,People Born Between 1953 & 1979 With No Life Insurance Must Read This,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/689602984__rfsk5O84.jpg!-#@683x512,C:/Users/teo/Desktop/deeplab/dataset/images2\14_129_1903623508291444379.jpg,14
130,A New Life Insurance Policy Is Sweeping The Uk,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/HRO/697540019__mZw75V8P.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_130_-7476521097665454558.jpg,14
131,People Born Between 1953 & 1979 With No Life Insurance Must Read This,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/628517054__MaW1Ctzw.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_131_4761250623077321090.jpg,14
132,Uk Residents Discover New Life Insurance Trick,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/671951766__kyrAHAha.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_132_-4317663208480329283.jpg,14
133,A New Life Insurance Policy Is Sweeping The Uk,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/537302536__WPwGM3y2.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\14_133_-1437409396674613196.jpg,14
134,People Born Between 1953 & 1979 With No Life Insurance Must Read This,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/688526532__jh1pCdxr.jpg!-#@715x489,C:/Users/teo/Desktop/deeplab/dataset/images2\14_134_6504713724303017085.jpg,14
135,Massive Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/IE_-_ben_t_4239ec248c49740ca919e2eff68cc22e.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_135_-4431496063747661676.jpg,15
136,${city:capitalized}$ - Massive Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/new_red_head_2c7a8459d59fc587e4b31396a77ceeff.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_136_1934266169332571068.jpg,15
137,${city:capitalized}$ - Massive Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/B_W_44a8eb3a1e6b697157d9e3724ccff1e8.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_137_-1814328644693629804.jpg,15
138,Huge Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/B_W_44a8eb3a1e6b697157d9e3724ccff1e8.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_138_-1814328644693629804.jpg,15
139,${city:capitalized}$ - Massive Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Red_Head_1_03cc85816c58e2e87d1ceccbc26b91a4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_139_-8310624390610538267.jpg,15
140,Massive Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Red_Head_1_03cc85816c58e2e87d1ceccbc26b91a4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_140_-8310624390610538267.jpg,15
141,Huge Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/IE_ginger_stock_92856aaba325d85744c399164293f417.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_141_2650998447715988905.jpg,15
142,Huge Pay Outs For Irish Born Before 1981,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Red_Head_1_03cc85816c58e2e87d1ceccbc26b91a4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\15_142_-8310624390610538267.jpg,15
143,James Franklin expects trend of Penn State players enrolling early,https://www.palmbeachpost.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/09/Images/256877_PSU-freshmen-redirect-mll-050918_lpnvon-1_zzpbpi.jpg!-#@400x210,C:/Users/teo/Desktop/deeplab/dataset/images2\16_143_-2266475862847999144.jpg,16
144,James Franklin expects to see more Penn State players enroll early,https://www.palmbeachpost.com/rw/Pub/p9/AJC/Blog/Landof10/2018/05/09/Images/342821_PSU-freshmen_lpnvon.jpg!-#@400x210,C:/Users/teo/Desktop/deeplab/dataset/images2\16_144_4511089961744852674.jpg,16
145,The 2018 Crossover SUV Class Might Be The Most Daring Yet,http://res.cloudinary.com/adnet/image/upload/v1525535116/ads/chqpu0brjyttrohh9s5o.jpg!-#@960x720,C:/Users/teo/Desktop/deeplab/dataset/images2\17_145_8616010918939538646.jpg,17
146,The 2018 Crossover SUV Class Might Be The Most Daring Yet,http://res.cloudinary.com/adnet/image/upload/v1525535095/ads/udaorfvcqyqdp5lzg17f.jpg!-#@960x520,C:/Users/teo/Desktop/deeplab/dataset/images2\17_146_5333933197370263730.jpg,17
147,You Need To See The Crossover SUVs That Could Change Everything,http://res.cloudinary.com/adnet/image/upload/v1525535095/ads/udaorfvcqyqdp5lzg17f.jpg!-#@960x520,C:/Users/teo/Desktop/deeplab/dataset/images2\17_147_5333933197370263730.jpg,17
148,You Need To See The Crossover SUVs That Could Change Everything,http://res.cloudinary.com/adnet/image/upload/v1525535116/ads/chqpu0brjyttrohh9s5o.jpg!-#@960x720,C:/Users/teo/Desktop/deeplab/dataset/images2\17_148_8616010918939538646.jpg,17
149,The 2018 Crossover SUV Class Might Be The Most Daring Yet,http://res.cloudinary.com/adnet/image/upload/v1525535154/ads/pm14vpcjai4wh9f3qf4s.jpg!-#@980x620,C:/Users/teo/Desktop/deeplab/dataset/images2\17_149_-2959625857713501486.jpg,17
150,You Could End Up With A Luxury Crossover SUV In Your Driveway When You See Prices,http://res.cloudinary.com/adnet/image/upload/v1525535116/ads/chqpu0brjyttrohh9s5o.jpg!-#@960x720,C:/Users/teo/Desktop/deeplab/dataset/images2\17_150_8616010918939538646.jpg,17
151,You Need To See The Crossover SUVs That Could Change Everything,http://res.cloudinary.com/adnet/image/upload/v1525535104/ads/me9u8rdkysmvnbmxdmrn.jpg!-#@450x321,C:/Users/teo/Desktop/deeplab/dataset/images2\17_151_6550576643434031149.jpg,17
152,You Need To See The Crossover SUVs That Could Change Everything,http://res.cloudinary.com/adnet/image/upload/v1525535154/ads/pm14vpcjai4wh9f3qf4s.jpg!-#@980x620,C:/Users/teo/Desktop/deeplab/dataset/images2\17_152_-2959625857713501486.jpg,17
153,The 2018 Crossover SUV Class Might Be The Most Daring Yet,http://res.cloudinary.com/adnet/image/upload/v1525535104/ads/me9u8rdkysmvnbmxdmrn.jpg!-#@450x321,C:/Users/teo/Desktop/deeplab/dataset/images2\17_153_6550576643434031149.jpg,17
154,You Could End Up With A Luxury Crossover SUV In Your Driveway When You See Prices,http://res.cloudinary.com/adnet/image/upload/v1525535095/ads/udaorfvcqyqdp5lzg17f.jpg!-#@960x520,C:/Users/teo/Desktop/deeplab/dataset/images2\17_154_5333933197370263730.jpg,17
155,You Could End Up With A Luxury Crossover SUV In Your Driveway When You See Prices,http://res.cloudinary.com/adnet/image/upload/v1525535154/ads/pm14vpcjai4wh9f3qf4s.jpg!-#@980x620,C:/Users/teo/Desktop/deeplab/dataset/images2\17_155_-2959625857713501486.jpg,17
156,You Could End Up With A Luxury Crossover SUV In Your Driveway When You See Prices,http://res.cloudinary.com/adnet/image/upload/v1525535104/ads/me9u8rdkysmvnbmxdmrn.jpg!-#@450x321,C:/Users/teo/Desktop/deeplab/dataset/images2\17_156_6550576643434031149.jpg,17
157,Choose The Weather App That Is The Most Accurate,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/TNG/529654630__YNFnGqr7.jpg!-#@1277x821,C:/Users/teo/Desktop/deeplab/dataset/images2\18_157_2187255072838418170.jpg,18
158,This App Provides The Most Accurate Forecast,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/531693482__yFuCeyVE.jpg!-#@717x487,C:/Users/teo/Desktop/deeplab/dataset/images2\18_158_3031914013508277129.jpg,18
159,Stay Up-To-Date With The Best Weather App,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/613878228__KRCxXhZ3.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\18_159_-3318275827902382278.jpg,18
160,Find Out Why This Weather App Is So Accurate,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/TNG/529654630__YNFnGqr7.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\18_160_6462039350179559385.jpg,18
161,Find Out Why This Weather App Is So Accurate,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/531693482__yFuCeyVE.jpg!-#@717x487,C:/Users/teo/Desktop/deeplab/dataset/images2\18_161_3031914013508277129.jpg,18
162,Choose The Weather App That Is The Most Accurate,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/531693482__yFuCeyVE.jpg!-#@717x487,C:/Users/teo/Desktop/deeplab/dataset/images2\18_162_3031914013508277129.jpg,18
163,Find Out Why This Weather App Is So Accurate,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/613878228__KRCxXhZ3.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\18_163_-3318275827902382278.jpg,18
164,See How You Can Learn A Language In 20 Minutes a Day,http://cdn.taboola.com/libtrc/static/thumbnails/8c504a62b11b2532f0f7ea52b7a18d1b.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\19_164_7120530738946192667.jpg,19
165,How This App Gets You Speaking a New Language in Only 20 Minutes a Day,http://cdn.taboola.com/static/02/02e6e18b-f6f2-4c2f-9a0a-b918cf6fb97a.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_165_2311617589090145566.jpg,19
166,See How You Can Learn A Language In 20 Minutes a Day,http://cdn.taboola.com/static/bc/bcf0fbd4-b36f-47be-8323-13c3738ba600.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_166_4618773776382233095.jpg,19
167,Want to Learn A New Language? It Only Takes 20 Minutes a Day - Find out how!,http://cdn.taboola.com/static/bc/bcf0fbd4-b36f-47be-8323-13c3738ba600.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_167_4618773776382233095.jpg,19
168,Want to Learn A New Language? It Only Takes 20 Minutes a Day - Find out how!,http://cdn.taboola.com/static/02/02e6e18b-f6f2-4c2f-9a0a-b918cf6fb97a.png!-#@1017x683,C:/Users/teo/Desktop/deeplab/dataset/images2\19_168_-3673414655321898241.jpg,19
169,Want to Learn A New Language? It Only Takes 20 Minutes a Day - Find out how!,http://cdn.taboola.com/static/d8/d8487d0a-b7de-4e8c-a47e-8136b80e96fe.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_169_1746705041211932109.jpg,19
170,Want to Learn A New Language? It Only Takes 20 Minutes a Day - Find out how!,http://cdn.taboola.com/static/1f/1f99318c-1516-4a0c-b548-1c204ddedbda.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_170_1040364514084793748.jpg,19
171,How This App Gets You Speaking a New Language in Only 20 Minutes a Day,http://cdn.taboola.com/static/1f/1f99318c-1516-4a0c-b548-1c204ddedbda.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_171_1040364514084793748.jpg,19
172,How To Learn a New Language In Just 20 Minutes a Day!,http://cdn.taboola.com/static/d8/d8487d0a-b7de-4e8c-a47e-8136b80e96fe.png!-#@634x438,C:/Users/teo/Desktop/deeplab/dataset/images2\19_172_4234190220978922639.jpg,19
173,How To Learn a New Language In Just 20 Minutes a Day!,http://cdn.taboolasyndication.com/libtrc/static/thumbnails/e83be5630c59f2a0d0e4d363fa664e7d.jpg!-#@1500x785,C:/Users/teo/Desktop/deeplab/dataset/images2\19_173_1822361422379226510.jpg,19
174,See How You Can Learn A Language In 20 Minutes a Day,http://cdn.taboola.com/static/1f/1f99318c-1516-4a0c-b548-1c204ddedbda.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_174_1040364514084793748.jpg,19
175,How To Learn a New Language In Just 20 Minutes a Day!,http://cdn.taboola.com/static/1f/1f99318c-1516-4a0c-b548-1c204ddedbda.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_175_1040364514084793748.jpg,19
176,How To Learn a New Language In Just 20 Minutes a Day!,http://cdn.taboola.com/static/02/02e6e18b-f6f2-4c2f-9a0a-b918cf6fb97a.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_176_2311617589090145566.jpg,19
177,How To Learn a New Language In Just 20 Minutes a Day!,http://cdn.taboola.com/static/bc/bcf0fbd4-b36f-47be-8323-13c3738ba600.png,C:/Users/teo/Desktop/deeplab/dataset/images2\19_177_4618773776382233095.jpg,19
